REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
VIC1,2026/06/06 08:45:00,5982.14,38,TRADE
VIC1,2026/06/06 08:50:00,5961.12,38,TRADE
VIC1,2026/06/06 08:55:00,5956.69,38,TRADE
VIC1,2026/06/06 09:00:00,5966.06,38,TRADE
VIC1,2026/06/06 09:05:00,5967.48,38,TRADE
VIC1,2026/06/06 09:10:00,5902.19,38,TRADE
VIC1,2026/06/06 09:15:00,5875.57,39.96,TRADE
VIC1,2026/06/06 09:20:00,5788.54,38,TRADE
VIC1,2026/06/06 09:25:00,5803.05,27.05,TRADE
VIC1,2026/06/06 09:30:00,5797.5,27.06,TRADE
VIC1,2026/06/06 09:35:00,5732.88,36.86,TRADE
VIC1,2026/06/06 09:40:00,5657.08,40,TRADE
VIC1,2026/06/06 09:45:00,5671.48,40.02,TRADE
VIC1,2026/06/06 09:50:00,5559.77,39.70,TRADE
VIC1,2026/06/06 09:55:00,5513.18,34.10,TRADE
VIC1,2026/06/06 10:00:00,5454.52,26.62,TRADE
VIC1,2026/06/06 10:05:00,5495.32,27.36,TRADE
VIC1,2026/06/06 10:10:00,5489.99,40.31,TRADE
VIC1,2026/06/06 10:15:00,5460.4,39.74,TRADE
VIC1,2026/06/06 10:20:00,5428.17,24.67,TRADE
VIC1,2026/06/06 10:25:00,5409.36,27.12,TRADE
VIC1,2026/06/06 10:30:00,5283.48,23.01,TRADE
VIC1,2026/06/06 10:35:00,5304.72,23.83,TRADE
VIC1,2026/06/06 10:40:00,5307.89,35.94,TRADE
VIC1,2026/06/06 10:45:00,5227.25,35.94,TRADE
VIC1,2026/06/06 10:50:00,5268.99,13.88,TRADE
VIC1,2026/06/06 10:55:00,5297.59,28.49,TRADE
VIC1,2026/06/06 11:00:00,5258.69,28.43,TRADE
VIC1,2026/06/06 11:05:00,5276.37,28.45,TRADE
VIC1,2026/06/06 11:10:00,5391.8,40.03,TRADE
VIC1,2026/06/06 11:15:00,5394.13,35.94,TRADE
VIC1,2026/06/06 11:20:00,5403.65,28.99,TRADE
VIC1,2026/06/06 11:25:00,5403.8,24.04,TRADE
VIC1,2026/06/06 11:30:00,5318.02,33.68,TRADE
VIC1,2026/06/06 11:35:00,5303.15,33.50,TRADE
VIC1,2026/06/06 11:40:00,5287.78,28.39,TRADE
VIC1,2026/06/06 11:45:00,5230.16,33.50,TRADE
VIC1,2026/06/06 11:50:00,5237.51,35.97,TRADE
VIC1,2026/06/06 11:55:00,5246.39,33.50,TRADE
VIC1,2026/06/06 12:00:00,5181.38,23.99,TRADE
VIC1,2026/06/06 12:05:00,5199.69,24.72,TRADE
VIC1,2026/06/06 12:10:00,5170.41,33.68,TRADE
VIC1,2026/06/06 12:15:00,5164.33,35.97,TRADE
VIC1,2026/06/06 12:20:00,5091.25,33.50,TRADE
VIC1,2026/06/06 12:25:00,5106.06,35.94,TRADE
VIC1,2026/06/06 12:30:00,5122.57,25.10,TRADE
VIC1,2026/06/06 12:35:00,5149.39,35.84,TRADE
VIC1,2026/06/06 12:40:00,5130.72,35.94,TRADE
VIC1,2026/06/06 12:45:00,5197.7,43.19,TRADE
VIC1,2026/06/06 12:50:00,5200.92,43.19,TRADE
VIC1,2026/06/06 12:55:00,5189.74,35.97,TRADE
VIC1,2026/06/06 13:00:00,5218.35,43.19,TRADE
VIC1,2026/06/06 13:05:00,5245.27,33.50,TRADE
VIC1,2026/06/06 13:10:00,5234.21,35.97,TRADE
VIC1,2026/06/06 13:15:00,5212.28,43.19,TRADE
VIC1,2026/06/06 13:20:00,5125.75,35.97,TRADE
VIC1,2026/06/06 13:25:00,5065.97,43.09,TRADE
VIC1,2026/06/06 13:30:00,5029.68,35.97,TRADE
VIC1,2026/06/06 13:35:00,4975.31,39.13,TRADE
VIC1,2026/06/06 13:40:00,5055.28,43.19,TRADE
VIC1,2026/06/06 13:45:00,5072.33,51.67,TRADE
VIC1,2026/06/06 13:50:00,5079.87,50,TRADE
VIC1,2026/06/06 13:55:00,5033.1,50,TRADE
VIC1,2026/06/06 14:00:00,5094.5,43.15,TRADE
VIC1,2026/06/06 14:05:00,4988.23,48.25,TRADE
VIC1,2026/06/06 14:10:00,4926.92,41.64,TRADE
VIC1,2026/06/06 14:15:00,5039.82,40.69,TRADE
VIC1,2026/06/06 14:20:00,5000.41,41.34,TRADE
VIC1,2026/06/06 14:25:00,5016.24,42.84,TRADE
VIC1,2026/06/06 14:30:00,5066.82,40.53,TRADE
VIC1,2026/06/06 14:35:00,5062.08,40.50,TRADE
VIC1,2026/06/06 14:40:00,5092.95,41.38,TRADE
VIC1,2026/06/06 14:45:00,5064.46,38.97,TRADE
VIC1,2026/06/06 14:50:00,5081.43,40.21,TRADE
VIC1,2026/06/06 14:55:00,5085.92,39.30,TRADE
VIC1,2026/06/06 15:00:00,5088.45,45.19,TRADE
VIC1,2026/06/06 15:05:00,5123.62,36.94,TRADE
VIC1,2026/06/06 15:10:00,5170.57,22.99,TRADE
VIC1,2026/06/06 15:15:00,5118.38,22.66,TRADE
VIC1,2026/06/06 15:20:00,5243.74,36.40,TRADE
VIC1,2026/06/06 15:25:00,5302.83,38,TRADE
VIC1,2026/06/06 15:30:00,5358.6,54.74,TRADE
VIC1,2026/06/06 15:35:00,5385.29,43.19,TRADE
VIC1,2026/06/06 15:40:00,5415.84,62.73,TRADE
VIC1,2026/06/06 15:45:00,5428.63,63.53,TRADE
VIC1,2026/06/06 15:50:00,5569.68,80.50,TRADE
VIC1,2026/06/06 15:55:00,5592.41,84.60,TRADE
VIC1,2026/06/06 16:00:00,5570.83,87.17,TRADE
VIC1,2026/06/06 16:05:00,5721.88,93.26,TRADE
VIC1,2026/06/06 16:10:00,5735.76,92.41,TRADE
VIC1,2026/06/06 16:15:00,5802.68,110.50,TRADE
VIC1,2026/06/06 16:20:00,5850.17,110.50,TRADE
VIC1,2026/06/06 16:25:00,5860.88,110.50,TRADE
VIC1,2026/06/06 16:30:00,5920.97,115.66,TRADE
VIC1,2026/06/06 16:35:00,6032.62,97.25,TRADE
VIC1,2026/06/06 16:40:00,6109.26,100.01,TRADE
VIC1,2026/06/06 16:45:00,6119.68,108.81,TRADE
VIC1,2026/06/06 16:50:00,6279.84,110.50,TRADE
VIC1,2026/06/06 16:55:00,6293.86,110.50,TRADE
VIC1,2026/06/06 17:00:00,6366.25,116.13,TRADE
VIC1,2026/06/06 17:05:00,6404.78,104,TRADE
VIC1,2026/06/06 17:10:00,6487.34,97.25,TRADE
VIC1,2026/06/06 17:15:00,6459.1,97.71,TRADE
VIC1,2026/06/06 17:20:00,6584.21,110.50,TRADE
VIC1,2026/06/06 17:25:00,6653.2,110.50,TRADE
VIC1,2026/06/06 17:30:00,6652.55,110.50,TRADE
VIC1,2026/06/06 17:35:00,6766.2,109.19,TRADE
VIC1,2026/06/06 17:40:00,6835.07,110.50,TRADE
VIC1,2026/06/06 17:45:00,6863.31,106.19,TRADE
VIC1,2026/06/06 17:50:00,6894.41,103.65,TRADE
VIC1,2026/06/06 17:55:00,6848.39,105.89,TRADE
VIC1,2026/06/06 18:00:00,6832.62,110.50,TRADE
VIC1,2026/06/06 18:05:00,6878.59,110.50,TRADE
VIC1,2026/06/06 18:10:00,6822.4,97.25,TRADE
VIC1,2026/06/06 18:15:00,6779.75,98.78,TRADE
VIC1,2026/06/06 18:20:00,6869.09,110.50,TRADE
VIC1,2026/06/06 18:25:00,6805.09,105.89,TRADE
VIC1,2026/06/06 18:30:00,6819.15,107.19,TRADE
VIC1,2026/06/06 18:35:00,6798.61,110.50,TRADE
VIC1,2026/06/06 18:40:00,6706.78,104.55,TRADE
VIC1,2026/06/06 18:45:00,6768.66,110.50,TRADE
VIC1,2026/06/06 18:50:00,6695.75,103.74,TRADE
VIC1,2026/06/06 18:55:00,6694.85,97.25,TRADE
VIC1,2026/06/06 19:00:00,6709.29,105,TRADE
VIC1,2026/06/06 19:05:00,6684.96,105.31,TRADE
VIC1,2026/06/06 19:10:00,6657.98,101.67,TRADE
VIC1,2026/06/06 19:15:00,6604.18,100.52,TRADE
VIC1,2026/06/06 19:20:00,6624.19,97.25,TRADE
VIC1,2026/06/06 19:25:00,6477.34,94.25,TRADE
VIC1,2026/06/06 19:30:00,6497.11,97.25,TRADE
VIC1,2026/06/06 19:35:00,6538.25,97.25,TRADE
VIC1,2026/06/06 19:40:00,6451.85,95.45,TRADE
VIC1,2026/06/06 19:45:00,6503.63,99.73,TRADE
VIC1,2026/06/06 19:50:00,6400.49,91.70,TRADE
VIC1,2026/06/06 19:55:00,6478.87,97.25,TRADE
VIC1,2026/06/06 20:00:00,6444.64,93.30,TRADE
VIC1,2026/06/06 20:05:00,6419.81,107.29,TRADE
VIC1,2026/06/06 20:10:00,6418.39,97.25,TRADE
VIC1,2026/06/06 20:15:00,6291.93,94.25,TRADE
VIC1,2026/06/06 20:20:00,6315.16,97.53,TRADE
VIC1,2026/06/06 20:25:00,6284.08,104.02,TRADE
VIC1,2026/06/06 20:30:00,6320.39,94.25,TRADE
VIC1,2026/06/06 20:35:00,6283.51,98.17,TRADE
VIC1,2026/06/06 20:40:00,6222.75,97.25,TRADE
VIC1,2026/06/06 20:45:00,6163.84,97.25,TRADE
VIC1,2026/06/06 20:50:00,6163.14,98.77,TRADE
VIC1,2026/06/06 20:55:00,6160.31,97.43,TRADE
VIC1,2026/06/06 21:00:00,6158.72,95.79,TRADE
VIC1,2026/06/06 21:05:00,6113.65,99.18,TRADE
VIC1,2026/06/06 21:10:00,6184.15,107.39,TRADE
VIC1,2026/06/06 21:15:00,6174.97,106.33,TRADE
VIC1,2026/06/06 21:20:00,6173.72,105,TRADE
VIC1,2026/06/06 21:25:00,6106.67,103.81,TRADE
VIC1,2026/06/06 21:30:00,6061.42,110.50,TRADE
VIC1,2026/06/06 21:35:00,6017.07,100.99,TRADE
VIC1,2026/06/06 21:40:00,6039.74,110.50,TRADE
VIC1,2026/06/06 21:45:00,6040.99,114.96,TRADE
VIC1,2026/06/06 21:50:00,5951.59,109.55,TRADE
VIC1,2026/06/06 21:55:00,5962.97,110.49,TRADE
VIC1,2026/06/06 22:00:00,5945.46,104.34,TRADE
VIC1,2026/06/06 22:05:00,5915.16,110.50,TRADE
VIC1,2026/06/06 22:10:00,5891.24,110.50,TRADE
VIC1,2026/06/06 22:15:00,5800.83,112.66,TRADE
VIC1,2026/06/06 22:20:00,5857.57,110.50,TRADE
VIC1,2026/06/06 22:25:00,5834.11,110.50,TRADE
VIC1,2026/06/06 22:30:00,5730.2,110.67,TRADE
VIC1,2026/06/06 22:35:00,5747.68,94.81,TRADE
VIC1,2026/06/06 22:40:00,5718.84,102.12,TRADE
VIC1,2026/06/06 22:45:00,5699.07,110.50,TRADE
VIC1,2026/06/06 22:50:00,5663.33,110.50,TRADE
VIC1,2026/06/06 22:55:00,5574.82,91.92,TRADE
VIC1,2026/06/06 23:00:00,5587.17,86.83,TRADE
VIC1,2026/06/06 23:05:00,5548.29,90.54,TRADE
VIC1,2026/06/06 23:10:00,5699.94,107,TRADE
VIC1,2026/06/06 23:15:00,5744.13,108.13,TRADE
VIC1,2026/06/06 23:20:00,5761.41,93.79,TRADE
VIC1,2026/06/06 23:25:00,5730.33,92.68,TRADE
VIC1,2026/06/06 23:30:00,5716.4,88.41,TRADE
VIC1,2026/06/06 23:35:00,5701.53,90.26,TRADE
VIC1,2026/06/06 23:40:00,5595.67,85.55,TRADE
VIC1,2026/06/06 23:45:00,5623.85,81.32,TRADE
VIC1,2026/06/06 23:50:00,5572.95,81.53,TRADE
VIC1,2026/06/06 23:55:00,5557.38,80.58,TRADE
VIC1,2026/06/07 00:00:00,5513.86,81.19,TRADE
VIC1,2026/06/07 00:05:00,5487,87.76,TRADE
VIC1,2026/06/07 00:10:00,5489.11,88.88,TRADE
VIC1,2026/06/07 00:15:00,5476.89,89.33,TRADE
VIC1,2026/06/07 00:20:00,5404.33,89.85,TRADE
VIC1,2026/06/07 00:25:00,5344.54,88.95,TRADE
VIC1,2026/06/07 00:30:00,5379.99,90,TRADE
VIC1,2026/06/07 00:35:00,5362.97,89.65,TRADE
VIC1,2026/06/07 00:40:00,5340.49,89.13,TRADE
VIC1,2026/06/07 00:45:00,5301.54,85.99,TRADE
VIC1,2026/06/07 00:50:00,5286.99,89.26,TRADE
VIC1,2026/06/07 00:55:00,5261.31,87.70,TRADE
VIC1,2026/06/07 01:00:00,5166.66,80.50,TRADE
VIC1,2026/06/07 01:05:00,5128.99,88.88,TRADE
VIC1,2026/06/07 01:10:00,5102.33,90.39,TRADE
VIC1,2026/06/07 01:15:00,5115.2,92.29,TRADE
VIC1,2026/06/07 01:20:00,5117.33,89.43,TRADE
VIC1,2026/06/07 01:25:00,5013.79,88.65,TRADE
VIC1,2026/06/07 01:30:00,5082.64,87.98,TRADE
VIC1,2026/06/07 01:35:00,5026.88,87.35,TRADE
VIC1,2026/06/07 01:40:00,5011.78,84.86,TRADE
VIC1,2026/06/07 01:45:00,4977.54,82.87,TRADE
VIC1,2026/06/07 01:50:00,4892.75,80.50,TRADE
VIC1,2026/06/07 01:55:00,4933.06,83.17,TRADE
VIC1,2026/06/07 02:00:00,4876.89,76.66,TRADE
VIC1,2026/06/07 02:05:00,4823.47,79.39,TRADE
VIC1,2026/06/07 02:10:00,4903.57,81.88,TRADE
VIC1,2026/06/07 02:15:00,4864.38,81.86,TRADE
VIC1,2026/06/07 02:20:00,4835.97,80.50,TRADE
VIC1,2026/06/07 02:25:00,4809.61,80.50,TRADE
VIC1,2026/06/07 02:30:00,4703.95,76.66,TRADE
VIC1,2026/06/07 02:35:00,4687.03,76.16,TRADE
VIC1,2026/06/07 02:40:00,4745.14,80.50,TRADE
VIC1,2026/06/07 02:45:00,4742.11,80.50,TRADE
VIC1,2026/06/07 02:50:00,4646.6,72.12,TRADE
VIC1,2026/06/07 02:55:00,4730.94,80.50,TRADE
VIC1,2026/06/07 03:00:00,4693.85,75.94,TRADE
VIC1,2026/06/07 03:05:00,4697.98,80.17,TRADE
VIC1,2026/06/07 03:10:00,4692.7,75.93,TRADE
VIC1,2026/06/07 03:15:00,4617.39,72.57,TRADE
VIC1,2026/06/07 03:20:00,4689.43,73.10,TRADE
VIC1,2026/06/07 03:25:00,4676.55,80.50,TRADE
VIC1,2026/06/07 03:30:00,4574.42,72.90,TRADE
VIC1,2026/06/07 03:35:00,4619,73.02,TRADE
VIC1,2026/06/07 03:40:00,4626.09,75.62,TRADE
VIC1,2026/06/07 03:45:00,4634.89,80.50,TRADE
VIC1,2026/06/07 03:50:00,4598.34,72.87,TRADE
VIC1,2026/06/07 03:55:00,4504.15,68.48,TRADE
VIC1,2026/06/07 04:00:00,4516.01,71.31,TRADE
VIC1,2026/06/07 04:05:00,4564.16,72.96,TRADE
VIC1,2026/06/07 04:10:00,4599.52,79.06,TRADE
VIC1,2026/06/07 04:15:00,4588.54,76.66,TRADE
VIC1,2026/06/07 04:20:00,4561.23,75.28,TRADE
VIC1,2026/06/07 04:25:00,4579.38,75.92,TRADE
VIC1,2026/06/07 04:30:00,4576.75,75.95,TRADE
VIC1,2026/06/07 04:35:00,4565.1,78.32,TRADE
VIC1,2026/06/07 04:40:00,4502.88,76.66,TRADE
VIC1,2026/06/07 04:45:00,4547.45,77.78,TRADE
VIC1,2026/06/07 04:50:00,4585.24,80.50,TRADE
VIC1,2026/06/07 04:55:00,4514.73,77.82,TRADE
VIC1,2026/06/07 05:00:00,4578.67,80.50,TRADE
VIC1,2026/06/07 05:05:00,4597.84,80.50,TRADE
VIC1,2026/06/07 05:10:00,4620.74,82.14,TRADE
VIC1,2026/06/07 05:15:00,4628.47,80.50,TRADE
VIC1,2026/06/07 05:20:00,4565.18,81.43,TRADE
VIC1,2026/06/07 05:25:00,4565.57,80.50,TRADE
VIC1,2026/06/07 05:30:00,4580.75,80.50,TRADE
VIC1,2026/06/07 05:35:00,4583.7,80.50,TRADE
VIC1,2026/06/07 05:40:00,4652.55,82.64,TRADE
VIC1,2026/06/07 05:45:00,4601.51,84.53,TRADE
VIC1,2026/06/07 05:50:00,4683.45,82.86,TRADE
VIC1,2026/06/07 05:55:00,4706.21,82.01,TRADE
VIC1,2026/06/07 06:00:00,4739.88,88.69,TRADE
VIC1,2026/06/07 06:05:00,4765.37,85.07,TRADE
VIC1,2026/06/07 06:10:00,4753.55,89.69,TRADE
VIC1,2026/06/07 06:15:00,4772.01,93.26,TRADE
VIC1,2026/06/07 06:20:00,4854.07,97.85,TRADE
VIC1,2026/06/07 06:25:00,4897.7,98.48,TRADE
VIC1,2026/06/07 06:30:00,4917.1,110.50,TRADE
VIC1,2026/06/07 06:35:00,4926.22,104.93,TRADE
VIC1,2026/06/07 06:40:00,4953.75,105.02,TRADE
VIC1,2026/06/07 06:45:00,5001.3,113.51,TRADE
VIC1,2026/06/07 06:50:00,4929.51,110.50,TRADE
VIC1,2026/06/07 06:55:00,4973.54,110.84,TRADE
VIC1,2026/06/07 07:00:00,4997.61,110.50,TRADE
VIC1,2026/06/07 07:05:00,5056.65,110.50,TRADE
VIC1,2026/06/07 07:10:00,5077.65,111.61,TRADE
VIC1,2026/06/07 07:15:00,5149.61,106.87,TRADE
VIC1,2026/06/07 07:20:00,5168.67,108.48,TRADE
VIC1,2026/06/07 07:25:00,5283.21,108.93,TRADE
VIC1,2026/06/07 07:30:00,5298.16,99.50,TRADE
VIC1,2026/06/07 07:35:00,5332.29,90.24,TRADE
VIC1,2026/06/07 07:40:00,5364.99,102.56,TRADE
VIC1,2026/06/07 07:45:00,5438,80.50,TRADE
VIC1,2026/06/07 07:50:00,5468.15,80.50,TRADE
VIC1,2026/06/07 07:55:00,5457.87,76.37,TRADE
VIC1,2026/06/07 08:00:00,5420.66,57.20,TRADE
VIC1,2026/06/07 08:05:00,5456.3,55.75,TRADE
VIC1,2026/06/07 08:10:00,5477.15,73.30,TRADE
VIC1,2026/06/07 08:15:00,5514.05,72.32,TRADE
VIC1,2026/06/07 08:20:00,5534.1,63.69,TRADE
VIC1,2026/06/07 08:25:00,5479.6,39.64,TRADE
VIC1,2026/06/07 08:30:00,5525.92,43.19,TRADE
VIC1,2026/06/07 08:35:00,5496.22,72.09,TRADE
VIC1,2026/06/07 08:40:00,5478.09,47.02,TRADE
VIC1,2026/06/07 08:45:00,5426.87,71.31,TRADE
VIC1,2026/06/07 08:50:00,5359.12,43.19,TRADE
VIC1,2026/06/07 08:55:00,5342.87,33.63,TRADE
VIC1,2026/06/07 09:00:00,5395.69,57.59,TRADE
VIC1,2026/06/07 09:05:00,5360.66,37.99,TRADE
VIC1,2026/06/07 09:10:00,5292.42,54.86,TRADE
VIC1,2026/06/07 09:15:00,5307.46,43.68,TRADE
VIC1,2026/06/07 09:20:00,5279.95,43.19,TRADE
VIC1,2026/06/07 09:25:00,5274.05,38,TRADE
VIC1,2026/06/07 09:30:00,5205.44,43.19,TRADE
VIC1,2026/06/07 09:35:00,5105.86,39.31,TRADE
VIC1,2026/06/07 09:40:00,4988.19,34.81,TRADE
VIC1,2026/06/07 09:45:00,4895.73,36.43,TRADE
VIC1,2026/06/07 09:50:00,4926.68,36.93,TRADE
VIC1,2026/06/07 09:55:00,4885.64,34.09,TRADE
VIC1,2026/06/07 10:00:00,4833.07,36.22,TRADE
VIC1,2026/06/07 10:05:00,4781.55,39.61,TRADE
VIC1,2026/06/07 10:10:00,4816.14,43.19,TRADE
VIC1,2026/06/07 10:15:00,4805.48,43.19,TRADE
VIC1,2026/06/07 10:20:00,4721.61,39.53,TRADE
VIC1,2026/06/07 10:25:00,4717.21,39.18,TRADE
VIC1,2026/06/07 10:30:00,4714.33,38.65,TRADE
VIC1,2026/06/07 10:35:00,4731.91,38.92,TRADE
VIC1,2026/06/07 10:40:00,4701.98,38.92,TRADE
VIC1,2026/06/07 10:45:00,4664.35,33.50,TRADE
VIC1,2026/06/07 10:50:00,4606.48,27.32,TRADE
VIC1,2026/06/07 10:55:00,4660.22,40.19,TRADE
VIC1,2026/06/07 11:00:00,4619.21,42.59,TRADE
VIC1,2026/06/07 11:05:00,4552.84,37.82,TRADE
VIC1,2026/06/07 11:10:00,4700.94,43.19,TRADE
VIC1,2026/06/07 11:15:00,4684.11,42.08,TRADE
VIC1,2026/06/07 11:20:00,4688.88,46.07,TRADE
VIC1,2026/06/07 11:25:00,4752.97,48.23,TRADE
VIC1,2026/06/07 11:30:00,4724.27,46.34,TRADE
VIC1,2026/06/07 11:35:00,4606.8,40.36,TRADE
VIC1,2026/06/07 11:40:00,4701.12,48.79,TRADE
VIC1,2026/06/07 11:45:00,4644.96,49.06,TRADE
VIC1,2026/06/07 11:50:00,4612.41,44.94,TRADE
VIC1,2026/06/07 11:55:00,4483.88,43.82,TRADE
VIC1,2026/06/07 12:00:00,4521.89,42.51,TRADE
VIC1,2026/06/07 12:05:00,4477,42.82,TRADE
VIC1,2026/06/07 12:10:00,4477.89,43.30,TRADE
VIC1,2026/06/07 12:15:00,4418.97,48.94,TRADE
VIC1,2026/06/07 12:20:00,4459.63,46.64,TRADE
VIC1,2026/06/07 12:25:00,4470.1,44.04,TRADE
VIC1,2026/06/07 12:30:00,4425.43,42.88,TRADE
VIC1,2026/06/07 12:35:00,4464.59,44.41,TRADE
VIC1,2026/06/07 12:40:00,4502.39,45.41,TRADE
VIC1,2026/06/07 12:45:00,4490.77,44.67,TRADE
VIC1,2026/06/07 12:50:00,4492.39,44.67,TRADE
VIC1,2026/06/07 12:55:00,4468.73,44.16,TRADE
VIC1,2026/06/07 13:00:00,4464.98,42.93,TRADE
VIC1,2026/06/07 13:05:00,4569.27,43.83,TRADE
VIC1,2026/06/07 13:10:00,4627.27,49.01,TRADE
VIC1,2026/06/07 13:15:00,4631.38,48.97,TRADE
VIC1,2026/06/07 13:20:00,4655.2,49.33,TRADE
VIC1,2026/06/07 13:25:00,4675.04,49.41,TRADE
VIC1,2026/06/07 13:30:00,4688.71,45.28,TRADE
VIC1,2026/06/07 13:35:00,4715.22,43.51,TRADE
VIC1,2026/06/07 13:40:00,4745.14,48.68,TRADE
VIC1,2026/06/07 13:45:00,4667.19,49.49,TRADE
VIC1,2026/06/07 13:50:00,4796.85,49.79,TRADE
VIC1,2026/06/07 13:55:00,4801.15,49.44,TRADE
VIC1,2026/06/07 14:00:00,4830.47,49.76,TRADE
VIC1,2026/06/07 14:05:00,4847.16,50,TRADE
VIC1,2026/06/07 14:10:00,4869.54,59.90,TRADE
VIC1,2026/06/07 14:15:00,4825,50.94,TRADE
VIC1,2026/06/07 14:20:00,4880.13,50.13,TRADE
VIC1,2026/06/07 14:25:00,4930.54,50.50,TRADE
VIC1,2026/06/07 14:30:00,4938.07,54.56,TRADE
VIC1,2026/06/07 14:35:00,4983.87,60.18,TRADE
VIC1,2026/06/07 14:40:00,5080.31,65.67,TRADE
VIC1,2026/06/07 14:45:00,5039.67,66.14,TRADE
VIC1,2026/06/07 14:50:00,5201.07,64.29,TRADE
VIC1,2026/06/07 14:55:00,5225.37,64.88,TRADE
VIC1,2026/06/07 15:00:00,5199.75,66.17,TRADE
VIC1,2026/06/07 15:05:00,5271.11,64.48,TRADE
VIC1,2026/06/07 15:10:00,5294.47,62.77,TRADE
VIC1,2026/06/07 15:15:00,5341.4,65.28,TRADE
VIC1,2026/06/07 15:20:00,5376.54,68.62,TRADE
VIC1,2026/06/07 15:25:00,5289.87,67.11,TRADE
VIC1,2026/06/07 15:30:00,5289.16,64.66,TRADE
VIC1,2026/06/07 15:35:00,5353.96,65.05,TRADE
VIC1,2026/06/07 15:40:00,5513.1,69.40,TRADE
VIC1,2026/06/07 15:45:00,5567.21,94.91,TRADE
VIC1,2026/06/07 15:50:00,5591.59,94.14,TRADE
VIC1,2026/06/07 15:55:00,5617.55,97.25,TRADE
VIC1,2026/06/07 16:00:00,5666.12,110.50,TRADE
VIC1,2026/06/07 16:05:00,5715.27,108.41,TRADE
VIC1,2026/06/07 16:10:00,5676.37,102.33,TRADE
VIC1,2026/06/07 16:15:00,5723.8,98.32,TRADE
VIC1,2026/06/07 16:20:00,5793.71,107.61,TRADE
VIC1,2026/06/07 16:25:00,5807.84,107.07,TRADE
VIC1,2026/06/07 16:30:00,5952.35,110.50,TRADE
VIC1,2026/06/07 16:35:00,5953.36,94.25,TRADE
VIC1,2026/06/07 16:40:00,5884.82,94.25,TRADE
VIC1,2026/06/07 16:45:00,6024,97.25,TRADE
VIC1,2026/06/07 16:50:00,6084.39,105,TRADE
VIC1,2026/06/07 16:55:00,6176.88,109.29,TRADE
VIC1,2026/06/07 17:00:00,6245.35,97.25,TRADE
VIC1,2026/06/07 17:05:00,6186.15,104.76,TRADE
VIC1,2026/06/07 17:10:00,6252.31,97.64,TRADE
VIC1,2026/06/07 17:15:00,6213.79,94.25,TRADE
VIC1,2026/06/07 17:20:00,6301.46,97.80,TRADE
VIC1,2026/06/07 17:25:00,6364.06,106.49,TRADE
VIC1,2026/06/07 17:30:00,6497.12,109.42,TRADE
VIC1,2026/06/07 17:35:00,6534.55,104.34,TRADE
VIC1,2026/06/07 17:40:00,6513,97.25,TRADE
VIC1,2026/06/07 17:45:00,6647.22,97.25,TRADE
VIC1,2026/06/07 17:50:00,6619.83,110.50,TRADE
VIC1,2026/06/07 17:55:00,6653.68,105.89,TRADE
VIC1,2026/06/07 18:00:00,6624.79,100.66,TRADE
VIC1,2026/06/07 18:05:00,6566.06,97.25,TRADE
VIC1,2026/06/07 18:10:00,6540.67,105.89,TRADE
VIC1,2026/06/07 18:15:00,6592.74,97.25,TRADE
VIC1,2026/06/07 18:20:00,6596.59,94.09,TRADE
VIC1,2026/06/07 18:25:00,6576.66,94.92,TRADE
VIC1,2026/06/07 18:30:00,6608.3,110.50,TRADE
VIC1,2026/06/07 18:35:00,6577.08,105.89,TRADE
VIC1,2026/06/07 18:40:00,6536.6,91.67,TRADE
VIC1,2026/06/07 18:45:00,6541.47,94.25,TRADE
VIC1,2026/06/07 18:50:00,6475.76,105.02,TRADE
VIC1,2026/06/07 18:55:00,6437.33,95.22,TRADE
VIC1,2026/06/07 19:00:00,6409.99,91.40,TRADE
VIC1,2026/06/07 19:05:00,6496.59,97.25,TRADE
VIC1,2026/06/07 19:10:00,6456,94.25,TRADE
VIC1,2026/06/07 19:15:00,6463.65,94.25,TRADE
VIC1,2026/06/07 19:20:00,6433.61,82.07,TRADE
VIC1,2026/06/07 19:25:00,6386.8,91.44,TRADE
VIC1,2026/06/07 19:30:00,6376.33,93.03,TRADE
VIC1,2026/06/07 19:35:00,6276.02,84.75,TRADE
VIC1,2026/06/07 19:40:00,6277.34,93.69,TRADE
VIC1,2026/06/07 19:45:00,6254.23,85.99,TRADE
VIC1,2026/06/07 19:50:00,6216.33,80.50,TRADE
VIC1,2026/06/07 19:55:00,6191.08,92.35,TRADE
VIC1,2026/06/07 20:00:00,6216.19,80.80,TRADE
VIC1,2026/06/07 20:05:00,6247.69,78.57,TRADE
VIC1,2026/06/07 20:10:00,6193.22,93.69,TRADE
VIC1,2026/06/07 20:15:00,6203.19,82.70,TRADE
VIC1,2026/06/07 20:20:00,6215.96,91.87,TRADE
VIC1,2026/06/07 20:25:00,6176.21,82.08,TRADE
VIC1,2026/06/07 20:30:00,6200.77,85.82,TRADE
VIC1,2026/06/07 20:35:00,6103.51,97.25,TRADE
VIC1,2026/06/07 20:40:00,6058.8,93.49,TRADE
VIC1,2026/06/07 20:45:00,6097.95,99.05,TRADE
VIC1,2026/06/07 20:50:00,6094.33,88.04,TRADE
VIC1,2026/06/07 20:55:00,5983.25,100.11,TRADE
VIC1,2026/06/07 21:00:00,6033.22,86.21,TRADE
VIC1,2026/06/07 21:05:00,6047.72,96.36,TRADE
